"NIVGEO","CODGEO","LIBGEO","AGEFOR5","NB_tot"
"COM","70079","Bougnon",18,20.3891050583658
"COM","70079","Bougnon",25,10.1945525291829
"COM","70080","Bouhans-et-Feurg",0,5.0210970464135
"COM","70080","Bouhans-et-Feurg",3,10.042194092827
"COM","70080","Bouhans-et-Feurg",6,20.084388185654
"COM","70080","Bouhans-et-Feurg",11,15.0632911392405
"COM","70080","Bouhans-et-Feurg",18,20.084388185654
"COM","70080","Bouhans-et-Feurg",25,5.0210970464135
"COM","70081","Bouhans-lès-Lure",0,9.93014976069
"COM","70081","Bouhans-lès-Lure",3,24.8999401258191
"COM","70081","Bouhans-lès-Lure",6,29.8279450297225
"COM","70081","Bouhans-lès-Lure",11,30.1659603218413
"COM","70081","Bouhans-lès-Lure",18,15.0450607562034
"COM","70081","Bouhans-lès-Lure",25,15.1967383750723
"COM","70082","Bouhans-lès-Montbozon",0,5.24193548387097
"COM","70082","Bouhans-lès-Montbozon",6,10.4838709677419
"COM","70082","Bouhans-lès-Montbozon",11,15.7258064516129
"COM","70082","Bouhans-lès-Montbozon",18,5.24193548387097
"COM","70082","Bouhans-lès-Montbozon",25,5.24193548387097
"COM","70083","Bouligney",0,9.29329586945266
"COM","70083","Bouligney",3,8.44014326966611
"COM","70083","Bouligney",6,16.8623457861891
"COM","70083","Bouligney",11,21.3945193221801
"COM","70083","Bouligney",18,27.6354993605353
"COM","70083","Bouligney",25,9.29329586945266
"COM","70084","Boulot",0,30.6471494607088
"COM","70084","Boulot",3,45.9707241910632
"COM","70084","Boulot",6,45.9707241910631
"COM","70084","Boulot",11,40.8628659476117
"COM","70084","Boulot",18,15.3235747303544
"COM","70085","Boult",0,25
"COM","70085","Boult",3,25
"COM","70085","Boult",6,60
"COM","70085","Boult",11,60
"COM","70085","Boult",18,30
"COM","70085","Boult",25,15
"COM","70086","Bourbévelle",3,10
"COM","70086","Bourbévelle",6,5
"COM","70087","Bourguignon-lès-Conflans",0,5.21276595744681
"COM","70087","Bourguignon-lès-Conflans",3,5.21276595744681
"COM","70087","Bourguignon-lès-Conflans",6,10.4255319148936
"COM","70087","Bourguignon-lès-Conflans",11,10.4255319148936
"COM","70087","Bourguignon-lès-Conflans",18,10.4255319148936
"COM","70088","Bourguignon-lès-la-Charité",0,5.04310344827586
"COM","70088","Bourguignon-lès-la-Charité",3,10.0862068965517
"COM","70088","Bourguignon-lès-la-Charité",6,10.0862068965517
"COM","70088","Bourguignon-lès-la-Charité",11,5.04310344827586
"COM","70088","Bourguignon-lès-la-Charité",18,5.04310344827586
"COM","70088","Bourguignon-lès-la-Charité",25,5.04310344827586
"COM","70089","Bourguignon-lès-Morey",0,0
"COM","70089","Bourguignon-lès-Morey",3,0
"COM","70089","Bourguignon-lès-Morey",6,0
"COM","70089","Bourguignon-lès-Morey",11,0
"COM","70089","Bourguignon-lès-Morey",18,0
"COM","70089","Bourguignon-lès-Morey",25,0
"COM","70090","Boursières",18,4.83870967741935
"COM","70091","Bousseraucourt",11,10
"COM","70091","Bousseraucourt",25,5
"COM","70092","Bresilley",0,5
"COM","70092","Bresilley",3,15
"COM","70092","Bresilley",11,25
"COM","70092","Bresilley",25,15
"COM","70093","Breuches",0,25
"COM","70093","Breuches",3,10
"COM","70093","Breuches",6,25
"COM","70093","Breuches",11,70
"COM","70093","Breuches",18,10
"COM","70093","Breuches",25,15
"COM","70094","Breuchotte",0,5.14258308815268
"COM","70094","Breuchotte",3,10.4899334931051
"COM","70094","Breuchotte",6,10.4899334931051
"COM","70094","Breuchotte",11,36.2087679179238
"COM","70094","Breuchotte",25,14.9344728682393
"COM","70095","Breurey-lès-Faverney",0,36.284990572784
"COM","70095","Breurey-lès-Faverney",3,31.198751138931
"COM","70095","Breurey-lès-Faverney",6,57.4642704188069
"COM","70095","Breurey-lès-Faverney",11,52.1888560141586
"COM","70095","Breurey-lès-Faverney",18,36.2860978625247
"COM","70095","Breurey-lès-Faverney",25,5.19974563595253
"COM","70096","Brevilliers",0,19.6754919573895
"COM","70096","Brevilliers",3,14.8050486889802
"COM","70096","Brevilliers",6,34.4805406463697
"COM","70096","Brevilliers",11,64.2318881721364
"COM","70096","Brevilliers",18,19.6062842098715
"COM","70096","Brevilliers",25,19.9449301875556
"COM","70097","Briaucourt",0,9.62044708874125
"COM","70097","Briaucourt",6,9.36617200414133
"COM","70097","Briaucourt",11,23.9239801795532
"COM","70097","Briaucourt",18,9.88162529434084
"COM","70097","Briaucourt",25,4.94081264717042
"COM","70098","Brotte-lès-Luxeuil",0,10.1442307692308
"COM","70098","Brotte-lès-Luxeuil",6,20.2884615384616
"COM","70098","Brotte-lès-Luxeuil",11,15.2163461538462
"COM","70099","Brotte-lès-Ray",0,10.1333333333333
"COM","70099","Brotte-lès-Ray",6,5.06666666666667
"COM","70099","Brotte-lès-Ray",11,15.2
"COM","70100","Broye-les-Loups-et-Verfontaine",3,5.36290322580645
"COM","70100","Broye-les-Loups-et-Verfontaine",6,16.0887096774194
"COM","70100","Broye-les-Loups-et-Verfontaine",11,16.0887096774194
"COM","70100","Broye-les-Loups-et-Verfontaine",18,5.36290322580645
"COM","70101","Broye-Aubigney-Montseugny",0,5.81138758798601
